t_s,x_px,y_px
7.7,432.51400554727746,297.70598555087224
7.8,432.6426329333852,297.71366907560486
7.9,432.7713161583857,297.7213792416992
8.0,432.90005551180843,297.7291159827299
8.1,433.02885122402455,297.7368791961288
8.2,433.15770339879356,297.7446686943151
8.3,433.2866120808327,297.75248425360655
8.4,433.4155773233855,297.76032566313
8.5,433.5445991882777,297.7681927248411
8.6,433.6736777459723,297.7760852535432
8.7,433.80281307562376,297.78400307690663
8.8,433.9320052651311,297.7919460354862
8.9,434.06125435055867,297.79991393623635
9.0,434.1905602555555,297.8079065060246
9.1,434.31992285203796,297.8159234381525
9.2,434.44934202087126,297.8239644388755
9.3,434.5788176519181,297.83202922741964
9.4,434.708349644087,297.8401175359969
9.5,434.83793790537885,297.84822910982103
9.6,434.96758235293356,297.8563637071227
9.7,435.09728285842624,297.8645210546373
9.8,435.2270391934629,297.8727008030929
9.9,435.3568510842729,297.8809025717507
10.0,435.48671826640003,297.88912599294514
10.1,435.6166404847446,297.89737071209737
10.2,435.74661749360416,297.905636387728
10.3,435.87664905671346,297.91392269146945
10.4,436.0067349472838,297.92222930807816
10.5,436.13687491514776,297.9305558925178
10.6,436.26706865390315,297.93890202704205
10.7,436.3973158338432,297.94726726413415
10.8,436.5276161348859,297.95565116944664
10.9,436.6579692466088,297.9640533218116
11.0,436.7883748682835,297.97247331325116
11.1,436.91883270890855,297.98091074898673
11.2,437.04934248724226,297.9893652474491
11.3,437.17990388653647,297.9978363986181
11.4,437.31051650927014,298.0063237223627
11.5,437.4411799224768,298.0148267101185
11.6,437.57189370307145,298.02334486656525
11.7,437.70265743787905,298.0318777096353
11.8,437.8334707236623,298.04042477052104
11.9,437.9643331671484,298.0489855936826
12.0,438.0952443850555,298.057559736855
12.1,438.22620397890506,298.0661467303563
12.2,438.3572115098347,298.07474603639474
12.3,438.4882665238342,298.08335708977484
12.4,438.61936857698106,298.0919793386029
12.5,438.7505172354629,298.10061224429325
12.6,438.8817120755992,298.10925528157395
12.7,439.0129526838623,298.1179079384928
12.8,439.1442386568976,298.12656971642275
12.9,439.2755695623756,298.1352400901045
13.0,439.4069448998438,298.1439184676895
13.1,439.5383641399117,298.15260423070725
13.2,439.66982676343605,298.1612967740326
13.3,439.80133226153737,298.1699955058908
13.4,439.9328801356161,298.17869984786176
13.5,440.06446989736816,298.1874092348845
13.6,440.1961010687998,298.1961231152616
13.7,440.32777314506785,298.20484092788246
13.8,440.4594855573195,298.2135620794466
13.9,440.5912377098791,298.2222859672484
14.0,440.7230290174344,298.2310120019618
14.1,440.8548589050479,298.239739607644
14.2,440.98672680816844,298.2484682217392
14.3,441.1186321726414,298.25719729508216
14.4,441.2505744547189,298.2659262919021
14.5,441.3825530852634,298.27465466748794
14.6,441.51456743395124,298.2833818458544
14.7,441.6466168450862,298.29210724208315
14.8,441.7787006734132,298.30083028466385
14.9,441.91081828412536,298.3095504154979
15.0,442.0429690528708,298.31826708990155
15.1,442.1751523657589,298.3269797766097
15.2,442.307367619366,298.3356879577789
15.3,442.4396141857568,298.3443911237888
15.4,442.5718913775048,298.35308876804334
15.5,442.70419848268114,298.3617803921764
15.6,442.8365347998421,298.37046551125763
15.7,442.968899638033,298.379143653796
15.8,443.1012923167908,298.38781436174366
15.9,443.2337121661472,298.39647719049924
16.0,443.3661585266305,298.40513170891205
16.1,443.498630714646,298.4137774944357
16.2,443.6311279878557,298.4224141282823
16.3,443.7636495798008,298.4310412002764
16.4,443.89619473452495,298.43965831370895
16.5,444.028762706574,298.44826508534123
16.6,444.16135276099646,298.45686114540945
16.7,444.2939641733431,298.465446137629
16.8,444.42659622966676,298.47401971919896
16.9,444.5592481918984,298.4825815399188
17.0,444.69191926322355,298.49113122130507
17.1,444.82460862270347,298.49966837748434
17.2,444.9573154598967,298.5081926360862
17.3,445.09003897485724,298.51670363824854
17.4,445.2227783781326,298.5252010386227
17.5,445.3555328907614,298.5336845053792
17.6,445.48830174427127,298.542153720213
17.7,445.62108416238607,298.5506083581402
17.8,445.7538793427335,298.55904806729467
17.9,445.88668647513214,298.5674724891432
18.0,446.0195047598782,298.5758812787014
18.1,446.1523334077425,298.5842741045401
18.2,446.28517163996713,298.59265064879224
18.3,446.41801868826224,298.60101060715937
18.4,446.55087379480256,298.6093536889189
18.5,446.6837361935175,298.6176796142598
18.6,446.8166050913813,298.62598811161894
18.7,446.94947968711557,298.6342789203596
18.8,447.08235918989266,298.6425517934512
18.9,447.2152428193317,298.65080649747733
19.0,447.3481298054954,298.65904281264386
19.1,447.4810193888861,298.66726053278757
19.2,447.61391082044275,298.6754594653849
19.3,447.7468033758008,298.6836394299426
19.4,447.87969636955313,298.69180025638843
19.5,448.0125891409825,298.6999417866989
19.6,448.14548103979473,298.70806387652743
19.7,448.2783714261153,298.7161663952143
19.8,448.4112596704865,298.7242492257966
19.9,448.54414515386446,298.7323122650186
20.0,448.67702726761644,298.7403554233426
20.1,448.80990541082053,298.7483786246382
20.2,448.9427789875656,298.75638180587214
20.3,449.07564740964665,298.76436491744124
20.4,449.2085100992603,298.77232792350486
20.5,449.34136648900306,298.78027080199683
20.6,449.47421602186944,298.7881935446377
20.7,449.6070581512505,298.7960961569468
20.8,449.7398923409327,298.80397865825483
20.9,449.87271806219934,298.8118410829336
21.0,450.0055347909317,298.81968348162553
21.1,450.1383420105064,298.8275059200402
21.2,450.271139214693,298.83530847775097
21.3,450.40392590765333,298.8430912482086
21.4,450.5367016039421,298.8508543387551
21.5,450.6694658285072,298.8585978706374
21.6,450.8022181166906,298.86632197902213
21.7,450.9349580113724,298.87402678278573
21.8,451.06768506011537,298.8817123543058
21.9,451.20039881802353,298.8893787496992
22.0,451.33309885060027,298.8970260390603
22.1,451.4657847337506,298.90465430647606
22.2,451.5984560537835,298.91226365004115
22.3,451.7311124074146,298.91985418187284
22.4,451.863753401769,298.9274260281264
22.5,451.99637866843614,298.93497928399205
22.6,452.12898787752533,298.9425139686926
22.7,452.26158072361727,298.9500300705166
22.8,452.3941569117165,298.9575275918519
22.9,452.52671615725535,298.96500654920095
23.0,452.6592581860986,298.9724669731963
23.1,452.791782734548,298.9799089086159
23.2,452.92428954934735,298.9873324143987
23.3,453.0567784023139,298.9947375205704
23.4,453.1892491049706,299.0021241851705
23.5,453.32170149392493,299.00949233735565
23.6,453.4541354162483,299.0168419205042
23.7,453.586550729482,299.024172892231
23.8,453.7189473016436,299.031485224402
23.9,453.85132501123314,299.03877890314936
24.0,453.9836837472397,299.0460539288855
24.1,454.1160234078544,299.05331029173817
24.2,454.24834389918396,299.06054794698497
24.3,454.380645136551,299.0677668396469
24.4,454.5129270457945,299.07496692908114
24.5,454.64518956327765,299.08214818899467
24.6,454.7774326358943,299.0893106074571
24.7,454.90965622107694,299.09645418691355
24.8,455.0418602868039,299.1035789441973
24.9,455.174044827939,299.11068488753017
25.0,455.3062098825715,299.1177719935227
25.1,455.43835551569146,299.12484023019715
25.2,455.5704818028645,299.13188958001
25.3,455.70258883023973,299.1389200398625
25.4,455.834676694557,299.1459316211107
25.5,455.96674550315424,299.15292434957513
25.6,456.0987953739751,299.1598982655498
25.7,456.23082643609973,299.16685340203475
25.8,456.3628388302757,299.1737897629672
25.9,456.4948327084013,299.18070734500594
26.0,456.62680823300883,299.18760615931444
26.1,456.7587655772711,299.19448623156705
26.2,456.890704925008,299.20134760195486
26.3,457.0226264706929,299.2081903251908
26.4,457.1545304194587,299.2150144705136
26.5,457.28641695517337,299.22182010058407
26.6,457.41828620851504,299.22860725037975
26.7,457.5501382889079,299.2353759483052
26.8,457.68197331645734,299.2421262373012
26.9,457.8137914219549,299.2488581748452
27.0,457.94559274688226,299.2555718329515
27.1,458.07737744341557,299.2622672981697
27.2,458.2091456744289,299.26894467158326
27.3,458.340897582084,299.2756040476107
27.4,458.47263325642007,299.28224549280696
27.5,458.6043527667692,299.28886906705355
27.6,458.7360561931714,299.2954748447488
27.7,458.86774362637607,299.3020629148011
27.8,458.9994151678425,299.30863338062113
27.9,459.1310709297408,299.3151863601132
28.0,459.262711034951,299.3217219856656
28.1,459.3943355857171,299.3282403819053
28.2,459.5259446323001,299.33474164345165
28.3,459.6575382043214,299.34122585713794
28.4,459.789116342106,299.34769312423083
28.5,459.92067909667907,299.35414356041525
28.6,460.05222652976227,299.3605772957777
28.7,460.18375871376895,299.3669944747883
28.8,460.3152757317991,299.3733952562815
28.9,460.44677764574965,299.37977978901756
29.0,460.5782644644243,299.3861481872419
29.1,460.7097361754097,299.39250055508086
29.2,460.8411927769508,299.3988370109358
29.3,460.97263427794144,299.4051576874569
29.4,461.10406069791526,299.41146273151645
29.5,461.2354720670345,299.4177523041803
29.6,461.3668684260789,299.42402658067743
29.7,461.49824979326064,299.4302857055536
29.8,461.6296161310387,299.4365297478225
29.9,461.76096737927736,299.4427587457469
30.0,461.892303488404,299.4489727516187
30.1,462.02362441939334,299.45517183172115
30.2,462.1549301437506,299.46135606628974
30.3,462.2862206434939,299.46752554947227
30.4,462.4174959111357,299.47368038928624
30.5,462.54875589736844,299.4798206246321
30.6,462.68000045874976,299.48594614230467
30.7,462.8112294099752,299.4920567598896
30.8,462.94244257615065,299.49815230865795
30.9,463.0736397927687,299.5042326335164
31.0,463.2048209056841,299.5102975929551
31.1,463.3359857710885,299.51634705899454
31.2,463.46713425548364,299.52238091713014
31.3,463.59826616295356,299.528399026699
31.4,463.7293811624354,299.53440118124473
31.5,463.86047886039034,299.54038714803403
31.6,463.991558873473,299.5463567075713
31.7,464.12262082849975,299.5523096535352
31.8,464.2536643624156,299.5582457927132
31.9,464.38468912226057,299.5641649449348
32.0,464.5156947651344,299.5700669430028
32.1,464.6466809581608,299.5759516326228
32.2,464.7776473784497,299.58181887233104
32.3,464.90859371305964,299.5876685334208
32.4,465.039519658958,299.59350049986676
32.5,465.1704249229807,299.5993146682474
32.6,465.3013092217908,299.6051109476664
32.7,465.43217228183573,299.61088925967164
32.8,465.56301383930384,299.61664953817285
32.9,465.69383364007933,299.6223917293575
33.0,465.8246314396969,299.6281157916047
33.1,465.95540700329417,299.6338216953979
33.2,466.0861601055644,299.63950942323515
33.3,466.2168905307067,299.6451789695384
33.4,466.3475980723763,299.6508303405607
33.5,466.4782825336332,299.6564635542915
33.6,466.60894372688983,299.66207864036113
33.7,466.7395814738575,299.6676756399423
33.8,466.8701956054923,299.6732546056509
33.9,467.00078596193913,299.678815601445
34.0,467.13135239247543,299.6843587025218
34.1,467.2618947554534,299.6898839952132
34.2,467.39241291824123,299.6953915768799
34.3,467.5229067571636,299.70088155580333
34.4,467.6533761574407,299.7063540510767
34.5,467.78382101312644,299.71180919249366
34.6,467.91424122704586,299.7172471204361
34.7,468.044636710731,299.72266798576004
34.8,468.17500738435626,299.72807194967976
34.9,468.30535317667244,299.73345918365095
35.0,468.43567402494017,299.73882986925184
35.1,468.5659698748619,299.7441841980631
35.2,468.6962406805132,299.7495223715464
35.3,468.8264864042734,299.75484460092093
35.4,468.95670701675465,299.76015110703935
35.5,469.08690249673043,299.76544212026175
35.6,469.2170728310633,299.7707178803283
35.7,469.3472180146316,299.7759786362308
35.8,469.4773380502551,299.78122464608265
35.9,469.6074329486201,299.78645617698777
36.0,469.7375027282035,299.79167350490786
36.1,469.86754741519593,299.7968769145289
36.2,469.9975670434245,299.80206669912616
36.3,470.12756165427425,299.80724316042773
36.4,470.25753129660893,299.81240660847754
36.5,470.38747602669133,299.8175573614966
36.6,470.5173959081023,299.8226957457436
36.7,470.6472910116595,299.827822095374
36.8,470.77716141533523,299.83293675229845
36.9,470.90700720417345,299.8380400660398
37.0,471.03682847020633,299.8431323935893
37.1,471.1666253123698,299.84821409926184
37.2,471.2963978364187,299.8532855545501
37.3,471.4261461548412,299.858347137978
37.4,471.55587038677254,299.86339923495285
37.5,471.68557065790816,299.86844223761705
37.6,471.8152471004162,299.8734765446988
37.7,471.94489985284935,299.87850256136176
37.8,472.0745290600565,299.8835206990544
37.9,472.2041348730933,299.88853137535807
38.0,472.33371744913256,299.89353501383493
38.1,472.4632769513738,299.8985320438747
38.2,472.59281354895285,299.9035229005409
38.3,472.7223274168503,299.9085080244166
38.4,472.85181873579995,299.91348786144954
38.5,472.98128769219664,299.91846286279645
38.6,473.1107344780036,299.92343348466727
38.7,473.24015929065973,299.9284001881686
38.8,473.3695623329858,299.9333634391466
38.9,473.4989438130912,299.93832370802977
39.0,473.6283039442794,299.9432814696712
39.1,473.7576429449539,299.9482372031905
39.2,473.88696103852317,299.9531913918153
39.3,474.016258453306,299.95814452272276
39.4,474.14553542243607,299.96309708688045
39.5,474.27479218376624,299.9680495788874
39.6,474.4040289797732,299.9730024968149
39.7,474.5332460574612,299.97795634204715
39.8,474.6624436682663,299.98291161912164
39.9,474.7916220679597,299.9878688355699
40.0,474.9207815165517,299.9928285017579
40.1,475.049922278195,299.9977911307269
40.2,475.1790446210884,300.00275723803384
40.3,475.3081488173798,300.00772734159233
40.4,475.4372351430699,300.0127019615137
40.5,475.5663038779156,300.01768161994806
40.6,475.6953553053328,300.02266684092604
40.7,475.82438971230056,300.02765815020047
40.8,475.9534073892641,300.0326560750885
40.9,476.08240863003857,300.03766114431426
41.0,476.2113937317125,300.0426738878517
41.1,476.34036299455204,300.0476948367682
41.2,476.4693167219045,300.0527245230682
41.3,476.5982552201027,300.05776347953804
41.4,476.7271787983693,300.0628122395907
41.5,476.8560877687213,300.0678713371117
41.6,476.9849824458749,300.0729413063052
41.7,477.1138631471506,300.0780226815412
41.8,477.2427301923784,300.0831159972031
41.9,477.37158390380375,300.08822178753627
42.0,477.5004246059929,300.09334058649733
42.1,477.6292526257399,300.09847292760406
42.2,477.7580682919729,300.1036193437865
42.3,477.886871935661,300.1087803672385
42.4,478.0156638897221,300.11395652927104
42.5,478.1444444889304,300.1191483601651
42.6,478.2732140698247,300.12435638902696
42.7,478.40197297061724,300.12958114364346
42.8,478.5307215311027,300.1348231503388
42.9,478.65946009256794,300.1400829338323
43.0,478.788188997702,300.14536101709723
43.1,478.91690859050675,300.1506579212208
43.2,479.04561921620825,300.1559741652651
43.3,479.1743212211682,300.16131026612953
43.4,479.3030149527963,300.16666673841416
43.5,479.4317007594628,300.17204409428433
43.6,479.5603789904124,300.17744284333673
43.7,479.6890499956779,300.1828634924665
43.8,479.8177141259947,300.18830654573554
43.9,479.94637173271633,300.1937725042426
44.0,480.07502316773,300.19926186599406
44.1,480.20366878337336,300.2047751257768
44.2,480.33230893235134,300.2103127750316
44.3,480.46094396765426,300.21587530172866
44.4,480.58957424247626,300.22146319024426
44.5,480.7182001101345,300.22707692123873
44.6,480.8468219239889,300.23271697153604
44.7,480.975440037363,300.2383838140048
44.8,481.1040548034653,300.24407791744085
44.9,481.2326665753111,300.24979974645123
45.0,481.3612757056455,300.2555497613398
45.1,481.4898825468671,300.2613284179941
45.2,481.61848745095205,300.26713616777414
45.3,481.74709076937944,300.27297345740266
45.4,481.8756928530571,300.2788407288568
45.5,482.0042940522482,300.28473841926154
45.6,482.1328947164989,300.2906669607847
45.7,482.2614951945666,300.2966267805335
45.8,482.39009583434887,300.3026183004528
45.9,482.5186969828137,300.3086419372252
46.0,482.64729898593004,300.31469810217243
46.1,482.7759021885994,300.3207872011586
46.2,482.9045069345884,300.3269096344953
46.3,483.03311356646213,300.33306579684785
46.4,483.16172242551795,300.3392560771441
46.5,483.29033385172085,300.34548085848417
46.6,483.41894818363915,300.3517405180522
46.7,483.5475657583814,300.3580354270302
46.8,483.67618691153376,300.3643659505129
46.9,483.8048119770989,300.3707324474249
47.0,483.9334412874351,300.3771352704398
47.1,484.0620751731965,300.38357476590005
47.2,484.19071396327473,300.39005127373986
47.3,484.31935798474063,300.396565127409
47.4,484.44800756278744,300.403116653799
47.5,484.57666302067463,300.4097061731704
47.6,484.7053246796731,300.4163339990827
47.7,484.83399285901044,300.4230004383256
47.8,484.96266787581806,300.4297057908517
47.9,485.09135004507874,300.43645034971206
48.0,485.22003967957505,300.44323440099265
48.1,485.3487370898391,300.45005822375305
48.2,485.47744258410285,300.45692208996684
48.3,485.6061564682494,300.463826264464
48.4,485.73487904576564,300.4707710048749
48.5,485.8636106176953,300.4777565615765
48.6,485.99235148259334,300.4847831776398
48.7,486.1211019364809,300.49185108878004
48.8,486.2498622728018,300.4989605233077
48.9,486.3786327823794,300.50611170208214
49.0,486.5074137533746,300.51330483846687
49.1,486.63620547124503,300.52054013828655
49.2,486.7650082187052,300.52781779978596
49.3,486.89382227568683,300.5351380135908
49.4,487.0226479193014,300.54250096267026
49.5,487.15148542380257,300.54990682230164
49.6,487.2803350605502,300.55735576003667
49.7,487.40919709797515,300.56484793566966
49.8,487.5380718015448,300.5723835012077
49.9,487.6669594337301,300.5799626008424
50.0,487.7958602539729,300.5875853709237
50.1,487.92477451865466,300.59525193993557
50.2,488.0537024810663,300.6029624284733
50.3,488.1826443913783,300.61071694922276
50.4,488.31160049661247,300.61851560694157
50.5,488.4405710406144,300.6263584984421
50.6,488.5695562640266,300.63424571257593
50.7,488.69855640426323,300.6421773302207
50.8,488.8275716954851,300.6501534242683
50.9,488.95660236857617,300.6581740596151
51.0,489.08564865112044,300.6662392931539
51.1,489.2147107673803,300.67434917376784
51.2,489.3437889382757,300.68250374232565
51.3,489.47288338136366,300.69070303167916
51.4,489.6019943108199,300.69894706666236
51.5,489.7311219374203,300.70723586409224
51.6,489.86026646852366,300.7155694327714
51.7,489.9894281080556,300.72394777349234
51.8,490.11860705649315,300.7323708790436
51.9,490.24780351085013,300.7408387342174
52.0,490.3770176646639,300.7493513158194
52.1,490.5062497079827,300.7579085926797
52.2,490.6354998273535,300.7665105256658
52.3,490.7647682058116,300.77515706769725
52.4,490.8940550228706,300.7838481637617
52.5,491.0233604545132,300.79258375093303
52.6,491.15268467318305,300.80136375839066
52.7,491.2820278477776,300.8101881074409
52.8,491.4113901436415,300.8190567115397
52.9,491.5407717225609,300.82796947631687
53.0,491.6701727427591,300.8369262996022
53.1,491.7995933588922,300.84592707145316
53.2,491.9290337220464,300.85497167418356
53.3,492.05849397973583,300.8640599823946
53.4,492.1879742759008,300.87319186300687
53.5,492.3174747509076,300.8823671752939
53.6,492.4469955415487,300.8915857709176
53.7,492.57653678104356,300.90084749396465
53.8,492.70609859904084,300.91015218098477
53.9,492.83568112162084,300.9194996610301
54.0,492.96528447129896,300.92888975569633
54.1,493.0949087670299,300.9383222791649
54.2,493.22455412421266,300.94779703824685
54.3,493.3542206546962,300.9573138324279
54.4,493.4839084667859,300.96687245391473
54.5,493.6136176652509,300.976472687683
54.6,493.7433483513318,300.9861143115263
54.7,493.8731006227495,300.99579709610646
54.8,494.00287457371445,301.0055208050052
54.9,494.13267029493664,301.0152851947768
55.0,494.2624878736365,301.02509001500255
55.1,494.392327393556,301.0349350083455
55.2,494.5221889349712,301.0448199106071
55.3,494.6520725747045,301.0547444507848
55.4,494.7819783861383,301.06470835113066
55.5,494.9119064392288,301.07471132721076
55.6,495.04185680052086,301.0847530879666
55.7,495.17182953316296,301.09483333577646
55.8,495.3018246969233,301.10495176651864
55.9,495.4318423482059,301.115108069635
56.0,495.561882540068,301.1253019281961
56.1,495.6919453222371,301.1355330189669
56.2,495.8220307411297,301.1458010124734
56.3,495.9521388398695,301.15610557307036
56.4,496.08226965830676,301.1664463590099
56.5,496.21242323303807,301.17682302251075
56.6,496.3425995974266,301.18723520982854
56.7,496.4727987816228,301.19768256132687
56.8,496.6030208125857,301.208164711549
56.9,496.7332657141047,301.21868128929066
57.0,496.8635335068216,301.2292319176733
57.1,496.9938242082536,301.2398162142182
57.2,497.1241378328162,301.2504337909212
57.3,497.25447439184694,301.26108425432835
57.4,497.3848338936292,301.2717672056119
57.5,497.515216343417,301.2824822406473
57.6,497.6456217434597,301.2932289500904
57.7,497.7760500930272,301.3040069194555
57.8,497.90650138843586,301.31481572919415
57.9,498.0369756230744,301.32565495477417
58.0,498.1674727874305,301.3365241667594
58.1,498.2979928691176,301.3474229308899
58.2,498.428535852902,301.3583508081629
58.3,498.5591017207306,301.3693073549137
58.4,498.6896904517588,301.3802921228976
58.5,498.8203020223785,301.3913046593719
58.6,498.95093640624697,301.40234450717855
58.7,499.0815935743157,301.413411204827
58.8,499.2122734948595,301.42450428657776
58.9,499.34297613350606,301.4356232825257
59.0,499.4737014532657,301.44676771868455
59.1,499.60444941456154,301.45793711707097
59.2,499.73521997525995,301.46913099578944
59.3,499.866013090701,301.4803488691172
59.4,499.9968287137296,301.49159024758933
59.5,500.12766679472634,301.5028546380844
59.6,500.2585272816391,301.51414154391017
59.7,500.3894101200147,301.5254504648897
59.8,500.52031525303073,301.53678089744716
59.9,500.6512426215275,301.5481323346945
60.0,500.78219216404057,301.5595042665178
60.1,500.91316381683293,301.57089617966386
60.2,501.0441575139281,301.582307557827
60.3,501.1751731871427,301.59373788173593
60.4,501.30621076611965,301.60518662924085
60.5,501.43727017836125,301.61665327540015
60.6,501.5683513492628,301.6281372925678
60.7,501.69945420214606,301.6396381504805
60.8,501.83057865829295,301.65115531634444
60.9,501.9617246369794,301.66268825492295
61.0,502.0928920555093,301.6742364286234
61.1,502.22408082924875,301.6857992975843
61.2,502.35529087166015,301.69737631976244
61.3,502.48652209433664,301.70896695102
61.4,502.6177744070365,301.72057064521124
61.5,502.7490477177178,301.7321868542697
61.6,502.88034193257306,301.74381502829465
61.7,503.01165695606375,301.7554546156379
61.8,503.14299269095545,301.7671050629903
61.9,503.2743490383526,301.77876581546803
62.0,503.4057258977334,301.7904363166989
62.1,503.537123166985,301.8021160089082
62.2,503.66854074243827,301.81380433300455
62.3,503.7999785189034,301.8255007286659
62.4,503.93143638970474,301.83720463442427
62.5,504.062914246716,301.8489154877516
62.6,504.1944119803957,301.86063272514417
62.7,504.3259294798224,301.8723557822074
62.8,504.4574666327296,301.88408409374057
62.9,504.58902332554175,301.8958170938205
63.0,504.72059944340884,301.90755421588557
63.1,504.8521948702423,301.9192948928192
63.2,504.9838094887498,301.931038557033
63.3,505.11544318047095,301.94278464054975
63.4,505.2470958258124,301.9545325750858
63.5,505.37876730408306,301.9662817921332
63.6,505.5104574935295,301.9780317230415
63.7,505.6421662713709,301.9897817990992
63.8,505.77389351383465,302.0015314516147
63.9,505.90563909619095,302.013280111997
64.0,506.0374028927883,302.0250272118357
64.1,506.1691847770884,302.03677218298105
64.2,506.30098462170116,302.0485144576229
64.3,506.4328022984196,302.0602534683699
64.4,506.56463767825454,302.07198864832776
64.5,506.69649063146977,302.08371943117726
64.6,506.82836102761644,302.0954452512517
64.7,506.96024873556786,302.1071655436138
64.8,507.0921536235539,302.1188797441325
64.9,507.22407555919557,302.1305872895585
65.0,507.3560144095394,302.1422876176
65.1,507.4879700410916,302.15398016699766
65.2,507.61994231985244,302.1656643775988
65.3,507.75193111135,302.17733969043127
65.4,507.8839362806744,302.189005547777
65.5,508.01595769251156,302.20066139324456
65.6,508.1479952111769,302.2123066718411
65.7,508.280048700649,302.2239408300443
65.8,508.4121180246029,302.23556331587304
65.9,508.54420304644367,302.24717357895804
66.0,508.6763036293396,302.25877107061154
66.1,508.80841963625517,302.27035524389635
66.2,508.9405509299839,302.28192555369446
66.3,509.0726973731814,302.293481456775
66.4,509.20485882839796,302.30502241186144
66.5,509.33703515811067,302.3165478796983
66.6,509.4692262247563,302.3280573231169
66.7,509.6014318907631,302.339550207101
66.8,509.7336520185829,302.35102599885107
66.9,509.8658864707231,302.3624841678485
67.0,509.9981351097782,302.3739241859187
67.1,510.1303977984613,302.3853455272941
67.2,510.2626743996354,302.39674766867535
67.3,510.39496477634464,302.40813008929314
67.4,510.5272687918454,302.41949227096836
67.5,510.6595863096368,302.43083369817197
67.6,510.7919171934913,302.44215385808405
67.7,510.9242613074855,302.4534522406521
67.8,511.0566185160298,302.46472833864857
67.9,511.18898868389886,302.4759816477279
68.0,511.32137167626115,302.4872116664824
68.1,511.4537673587087,302.49841789649776
68.2,511.5861755972864,302.5095998424077
68.3,511.7185962585212,302.5207570119476
68.4,511.8510292094512,302.5318889160078
68.5,511.98347431765444,302.54299506868574
68.6,512.1159314512772,302.5540749873378
68.7,512.2484004790626,302.56512819262963
68.8,512.3808812703786,302.5761542085864
68.9,512.513373695246,302.587152562642
69.0,512.6458776243658,302.5981227856874
69.1,512.778392929147,302.60906441211813
69.2,512.9109194817336,302.6199769798812
69.3,513.0434571550315,302.6308600305211
69.4,513.1760058227359,302.64171310922495
69.5,513.3085653593564,302.65253576486685
69.6,513.4411356402447,302.6633275500515
69.7,513.5737165416199,302.6740880211569
69.8,513.7063079405942,302.68481673837607
69.9,513.8389097151988,302.6955132657587
70.0,513.971521744409,302.70617717125066
70.1,514.1041439081687,302.71680802673404
