t_s,x_px,y_px
32.4,465.9510339802696,300.84526358242834
32.5,466.08668522589636,300.85713186754197
32.6,466.22233647152314,300.8690001526556
32.7,466.3579877171499,300.8808684377692
32.8,466.4936389627767,300.89273672288283
32.9,466.62929020840346,300.90460500799645
33.0,466.76494145403024,300.9164732931101
33.1,466.900592699657,300.9283415782237
33.2,467.0362439452838,300.9402098633373
33.3,467.17189519091056,300.95207814845094
33.4,467.30754643653734,300.96394643356456
33.5,467.4431976821641,300.9758147186782
33.6,467.5788489277909,300.9876830037918
33.7,467.71450017341766,300.9995512889054
33.8,467.85015141904444,301.01141957401904
33.9,467.9858026646712,301.02328785913267
34.0,468.121453910298,301.0351561442463
34.1,468.25710515592476,301.0470244293599
34.2,468.39275640155154,301.05889271447353
34.3,468.5284076471783,301.07076099958715
34.4,468.6640588928051,301.0826292847008
34.5,468.79971013843186,301.0944975698144
34.6,468.93536138405864,301.106365854928
34.7,469.0710126296854,301.11823414004164
34.8,469.2066638753122,301.13010242515526
34.9,469.34231512093896,301.1419707102689
35.0,469.47796634746464,301.1538390335852
35.1,469.6136175929388,301.16570731900407
35.2,469.74926883841295,301.17757560442294
35.3,469.8849200838871,301.1894438898418
35.4,470.02057132936125,301.2013121752607
35.5,470.1562225748354,301.21318046067955
35.6,470.29187382030955,301.2250487460984
35.7,470.4275250657837,301.2369170315173
35.8,470.56317631125785,301.24878531693616
35.9,470.698827556732,301.26065360235503
36.0,470.83447880220615,301.2725218877739
36.1,470.9701300476803,301.2843901731928
36.2,471.10578129315445,301.29625845861165
36.3,471.2414325386286,301.3081267440305
36.4,471.37708378410275,301.3199950294494
36.5,471.5127350295769,301.33186331486826
36.6,471.64838627505105,301.34373160028713
36.7,471.7840375205252,301.355599885706
36.8,471.91968876599935,301.36746817112487
36.9,472.0553400114735,301.37933645654374
37.0,472.19099125694765,301.3912047419626
37.1,472.3266425024218,301.4030730273815
37.2,472.46229374789596,301.41494131280035
37.3,472.5979449933701,301.4268095982192
37.4,472.73359623884426,301.4386778836381
37.5,472.8692474843184,301.45054616905696
37.6,473.00489872979256,301.46241445447583
37.7,473.1405499752667,301.4742827398947
37.8,473.27620122074086,301.4861510253136
37.9,473.411852466215,301.49801931073245
38.0,473.54750371168916,301.5098875961513
38.1,473.6831549571633,301.5217558815702
38.2,473.81880620263746,301.53362416698906
38.3,473.9544574481116,301.5454924524079
38.4,474.09010869358576,301.5573607378268
38.5,474.2257599390599,301.56922902324567
38.6,474.36141118453406,301.58109730866454
38.7,474.4970624300082,301.5929655940834
38.8,474.63271367548236,301.6048338795023
38.9,474.7683649209565,301.61670216492115
39.0,474.90401616643067,301.62857045034
39.1,475.0396674119048,301.6404387357589
39.2,475.17531865737897,301.65230702117776
39.3,475.3109699028531,301.66417530659663
39.4,475.44662114832727,301.6760435920155
39.5,475.5822723938014,301.6879118774344
39.6,475.71792363927557,301.69978016285324
39.7,475.8535748847497,301.7116484482721
39.8,475.98922613022387,301.723516733691
39.9,476.124877375698,301.73538501910986
40.0,465.6654967670965,281.1071165810616
40.1,465.7746605850914,281.06738452466846
40.2,465.8838244030863,281.02765246827533
40.3,465.9929882210812,280.9879204118822
40.4,466.1021520390761,280.9481883554891
40.5,466.211315857071,280.908456299096
40.6,466.3204796750659,280.86872424270285
40.7,466.4296434930608,280.82899218630973
40.8,466.5388073110557,280.7892601299166
40.9,466.6479711290506,280.7495280735235
41.0,466.7571349470455,280.7097960171304
41.1,466.86629876504037,280.67006396073725
41.2,466.97546258303527,280.63033190434413
41.3,467.08462640103016,280.590599847951
41.4,467.19379021902506,280.5508677915579
41.5,467.30295403701996,280.51113573516477
41.6,467.41211785501486,280.47140367877165
41.7,467.52128167300975,280.43167162237853
41.8,467.63044549100465,280.3919395659854
41.9,467.73960930899955,280.3522075095923
42.0,467.84877312699444,280.31247545319917
42.1,467.95793694498934,280.27274339680605
42.2,468.06710076298424,280.23301134041293
42.3,468.17626458097914,280.1932792840198
42.4,468.28542839897403,280.1535472276267
42.5,468.39459221696893,280.11381517123357
42.6,468.5037560349638,280.07408311484045
42.7,468.6129198529587,280.0343510584473
42.8,468.7220836709536,279.9946190020542
42.9,468.8312474889485,279.9548869456611
43.0,468.9404113069434,279.91515488926797
43.1,469.0495751249383,279.87542283287485
43.2,469.1587389429332,279.8356907764817
43.3,469.2679027609281,279.7959587200886
43.4,469.377066578923,279.7562266636955
43.5,469.4862303969179,279.71649460730237
43.6,469.5953942149128,279.67676255090925
43.7,469.7045580329077,279.6370304945161
43.8,469.8137218509026,279.597298438123
43.9,469.9228856688975,279.5575663817299
44.0,470.0320494868924,279.51783432533676
44.1,470.1412133048873,279.47810226894364
44.2,470.2503771228822,279.4383702125505
44.3,470.3595409408771,279.3986381561574
44.4,470.468704758872,279.3589060997643
44.5,470.5778685768669,279.31917404337116
44.6,470.6870323948618,279.27944198697804
44.7,470.79619621285667,279.2397099305849
44.8,470.90536003085157,279.1999778741918
44.9,471.01452384884647,279.1602458177987
45.0,471.12368766684136,279.12051376140556
45.1,471.23285148483626,279.08078170501244
45.2,471.34201530283116,279.0410496486193
45.3,471.45117912082605,279.0013175922262
45.4,471.56034293882095,278.9615855358331
45.5,471.66950675681585,278.92185347943996
45.6,471.77867057481075,278.88212142304684
45.7,471.88783439280564,278.8423893666537
45.8,471.99699821080054,278.8026573102606
45.9,472.10616202879544,278.7629252538675
46.0,472.21532584679034,278.72319319747436
46.1,472.32448966478523,278.68346114108124
46.2,472.43365348278013,278.6437290846881
46.3,472.542817300775,278.603997028295
46.4,472.6519811187699,278.5642649719019
46.5,472.7611449367648,278.52453291550876
46.6,472.8703087547597,278.48480085911564
46.7,472.9794725727546,278.4450688027225
46.8,473.0886363907495,278.4053367463294
46.9,473.1978002087444,278.3656046899363
47.0,473.3069640267393,278.32587263354316
47.1,473.4161278447342,278.28614057715004
47.2,473.5252916627291,278.2464085207569
47.3,473.634455480724,278.2066764643638
47.4,473.7436192987189,278.1669444079707
47.5,473.8527831167138,278.12721235157755
47.6,473.9619469347087,278.08748029518443
47.7,474.0711107527036,278.0477482387913
47.8,474.1802745706985,278.0080161823982
47.9,474.2894383886934,277.9682841260051
48.0,474.3986022066883,277.92855206961195
48.1,474.5077660246832,277.88882001321883
48.2,474.6169298426781,277.8490879568257
48.3,474.726093660673,277.8093559004326
48.4,474.83525747866787,277.7696238440395
48.5,474.94442129666277,277.72989178764635
48.6,475.05358511465766,277.69015973125323
48.7,475.16274893265256,277.6504276748601
48.8,475.27191275064746,277.610695618467
48.9,475.38107656864236,277.57096356207387
49.0,475.49024038663725,277.53123150568075
49.1,475.59940420463215,277.49149944928763
49.2,475.70856802262705,277.4517673928945
49.3,475.81773184062195,277.4120353365014
49.4,475.92689565861684,277.37230328010827
49.5,476.03605947661174,277.33257122371515
49.6,476.14522329460664,277.29283916732203
49.7,476.25438711260153,277.2531071109289
49.8,476.36355093059643,277.2133750545358
49.9,476.47271474859133,277.17364299814267
50.0,476.5818785665862,277.13391094174955
50.1,476.6910423845811,277.0941788853564
50.2,476.800206202576,277.0544468289633
50.3,476.9093700205709,277.0147147725702
50.4,477.0185338385658,276.97498271617707
50.5,477.1276976565607,276.93525065978395
50.6,477.2368614745556,276.8955186033908
50.7,477.3460252925505,276.8557865469977
50.8,477.4551891105454,276.8160544906046
50.9,477.5643529285403,276.77632243421147
51.0,477.6735167465352,276.73659037781835
51.1,477.7826805645301,276.6968583214252
51.2,477.891844382525,276.6571262650321
51.3,478.0010082005199,276.617394208639
51.4,478.1101720185148,276.57766215224586
51.5,478.2193358365097,276.53793009585274
51.6,478.3284996545046,276.4981980394596
51.7,478.4376634724995,276.4584659830665
51.8,478.5468272904944,276.4187339266734
51.9,478.6559911084893,276.37900187028026
52.0,478.7651549264842,276.33926981388714
52.1,478.87431874447907,276.299537757494
52.2,478.98348256247397,276.2598057011009
52.3,479.09264638046886,276.2200736447078
52.4,479.20181019846376,276.18034158831466
52.5,479.31097401645866,276.14060953192154
52.6,479.42013783445356,276.1008774755284
52.7,479.52930165244845,276.0611454191353
52.8,479.63846547044335,276.0214133627422
52.9,479.74762928843825,275.98168130634906
53.0,479.85679310643314,275.94194924995594
53.1,479.96595692442804,275.9022171935628
53.2,480.07512074242294,275.8624851371697
53.3,480.18428456041784,275.8227530807766
53.4,480.29344837841273,275.78302102438346
53.5,480.40261219640763,275.74328896799034
53.6,480.5117760144025,275.7035569115972
53.7,480.6209398323974,275.6638248552041
53.8,480.7301036503923,275.624092798811
53.9,480.8392674683872,275.58436074241786
54.0,480.9484312863821,275.54462868602474
54.1,481.057595104377,275.5048966296316
54.2,481.1667589223719,275.4651645732385
54.3,481.2759227403668,275.4254325168454
54.4,481.3850865583617,275.38570046045226
54.5,481.4942503763566,275.34596840405914
54.6,481.6034141943515,275.306236347666
54.7,481.7125780123464,275.2665042912729
54.8,481.8217418303413,275.2267722348798
54.9,481.9309056483362,275.18704017848665
55.0,495.0309222371075,303.527496152537
55.1,495.1615845532201,303.53936443807083
55.2,495.2922468693327,303.55123272360464
55.3,495.4229091854453,303.56310100913845
55.4,495.5535715015579,303.57496929467226
55.5,495.6842338176705,303.58683758020607
55.6,495.81489613378307,303.5987058657399
55.7,495.94555844989566,303.6105741512737
55.8,496.07622076600825,303.6224424368075
55.9,496.20688308212084,303.6343107223413
56.0,496.33754539823343,303.6461790078751
56.1,496.468207714346,303.6580472934089
56.2,496.5988700304586,303.6699155789427
56.3,496.7295323465712,303.68178386447653
56.4,496.8601946626838,303.69365215001034
56.5,496.9908569787964,303.70552043554414
56.6,497.121519294909,303.71738872107795
56.7,497.25218161102157,303.72925700661176
56.8,497.38284392713416,303.74112529214557
56.9,497.51350624324675,303.7529935776794
57.0,497.64416855935934,303.7648618632132
57.1,497.77483087547193,303.776730148747
57.2,497.9054931915845,303.7885984342808
57.3,498.0361555076971,303.8004667198146
57.4,498.1668178238097,303.8123350053484
57.5,498.2974801399223,303.8242032908822
57.6,498.4281424560349,303.83607157641603
57.7,498.5588047721475,303.84793986194984
57.8,498.6894670882601,303.85980814748365
57.9,498.82012940437266,303.87167643301746
58.0,498.95079172048526,303.88354471855126
58.1,499.08145403659785,303.89541300408507
58.2,499.21211635271044,303.9072812896189
58.3,499.34277866882303,303.9191495751527
58.4,499.4734409849356,303.9310178606865
58.5,499.6041033010482,303.9428861462203
58.6,499.7347656171608,303.9547544317541
58.7,499.8654279332734,303.9666227172879
58.8,499.996090249386,303.9784910028217
58.9,500.1267525654986,303.99035928835553
59.0,500.25741488161117,304.00222757388934
59.1,500.38807719772376,304.01409585942315
59.2,500.51873951383635,304.02596414495696
59.3,500.64940182994894,304.03783243049077
59.4,500.78006414606153,304.0497007160246
59.5,500.9107264621741,304.0615690015584
59.6,501.0413887782867,304.0734372870922
59.7,501.1720510943993,304.085305572626
59.8,501.3027134105119,304.0971738581598
59.9,501.4333757266245,304.1090421436936
60.0,501.5640346609293,304.12091048908655
60.1,501.6946969670698,304.13277877479686
60.2,501.82535927321027,304.14464706050717
60.3,501.95602157935076,304.1565153462175
60.4,502.08668388549125,304.1683836319278
60.5,502.21734619163175,304.1802519176381
60.6,502.34800849777224,304.1921202033484
60.7,502.47867080391273,304.2039884890587
60.8,502.6093331100532,304.215856774769
60.9,502.7399954161937,304.2277250604793
61.0,502.8706577223342,304.2395933461896
61.1,503.0013200284747,304.25146163189993
61.2,503.1319823346152,304.26332991761024
61.3,503.2626446407557,304.27519820332054
61.4,503.3933069468962,304.28706648903085
61.5,503.5239692530367,304.29893477474116
61.6,503.6546315591772,304.31080306045146
61.7,503.78529386531767,304.32267134616177
61.8,503.91595617145816,304.3345396318721
61.9,504.04661847759866,304.3464079175824
62.0,504.17728078373915,304.3582762032927
62.1,504.30794308987964,304.370144489003
62.2,504.43860539602014,304.3820127747133
62.3,504.56926770216063,304.3938810604236
62.4,504.6999300083011,304.4057493461339
62.5,504.8305923144416,304.4176176318442
62.6,504.9612546205821,304.42948591755453
62.7,505.0919169267226,304.44135420326484
62.8,505.2225792328631,304.45322248897514
62.9,505.3532415390036,304.46509077468545
63.0,505.4839038451441,304.47695906039576
63.1,505.6145661512846,304.48882734610606
63.2,505.74522845742507,304.50069563181637
63.3,505.87589076356556,304.5125639175267
63.4,506.00655306970606,304.524432203237
63.5,506.13721537584655,304.5363004889473
63.6,506.26787768198704,304.5481687746576
63.7,506.39853998812754,304.5600370603679
63.8,506.52920229426803,304.5719053460782
63.9,506.6598646004085,304.5837736317885
64.0,506.790526906549,304.5956419174988
64.1,506.9211892126895,304.60751020320913
64.2,507.05185151883,304.61937848891944
64.3,507.1825138249705,304.63124677462974
64.4,507.313176131111,304.64311506034005
64.5,507.4438384372515,304.65498334605036
64.6,507.574500743392,304.66685163176066
64.7,507.7051630495325,304.67871991747097
64.8,507.83582535567297,304.6905882031813
64.9,507.96648766181346,304.7024564888916
65.0,508.09714613853816,304.7143248286222
65.1,508.2278084345717,304.72619311447505
65.2,508.3584707306053,304.7380614003279
65.3,508.48913302663885,304.7499296861808
65.4,508.6197953226724,304.76179797203366
65.5,508.750457618706,304.77366625788653
65.6,508.88111991473954,304.7855345437394
65.7,509.0117822107731,304.7974028295923
65.8,509.14244450680667,304.80927111544514
65.9,509.27310680284023,304.821139401298
66.0,509.4037690988738,304.8330076871509
66.1,509.53443139490736,304.84487597300375
66.2,509.6650936909409,304.8567442588566
66.3,509.7957559869745,304.8686125447095
66.4,509.92641828300805,304.88048083056236
66.5,510.0570805790416,304.89234911641523
66.6,510.1877428750752,304.9042174022681
66.7,510.31840517110874,304.916085688121
66.8,510.4490674671423,304.92795397397384
66.9,510.57972976317586,304.9398222598267
67.0,510.7103920592094,304.9516905456796
67.1,510.841054355243,304.96355883153245
67.2,510.97171665127655,304.9754271173853
67.3,511.1023789473101,304.9872954032382
67.4,511.2330412433437,304.99916368909106
67.5,511.36370353937724,305.01103197494393
67.6,511.4943658354108,305.0229002607968
67.7,511.62502813144437,305.0347685466497
67.8,511.75569042747793,305.04663683250254
67.9,511.8863527235115,305.0585051183554
68.0,512.017015019545,305.0703734042083
68.1,512.1476773155787,305.08224169006115
68.2,512.2783396116123,305.094109975914
68.3,512.4090019076459,305.1059782617669
68.4,512.5396642036795,305.11784654761976
68.5,512.6703264997132,305.12971483347263
68.6,512.8009887957468,305.1415831193255
68.7,512.9316510917804,305.1534514051784
68.8,513.062313387814,305.16531969103124
68.9,513.1929756838476,305.1771879768841
69.0,513.3236379798813,305.189056262737
69.1,513.4543002759149,305.20092454858985
69.2,513.5849625719485,305.2127928344427
69.3,513.7156248679821,305.2246611202956
69.4,513.8462871640157,305.23652940614846
69.5,513.9769494600494,305.24839769200133
69.6,514.107611756083,305.2602659778542
69.7,514.2382740521166,305.2721342637071
69.8,514.3689363481502,305.28400254955994
69.9,514.4995986441838,305.2958708354128
70.0,514.6302557220658,305.3077391810572
70.1,514.7609180054914,305.31960746705454
70.2,514.8915802889169,305.3314757530519
